country	partner	year	key1	key2	key3	key4	export	gdp_c	gdp_p	distance
Portugal	Iceland	2000	PortugalIceland	PortugalIceland2000	Portugal2000	Iceland2000	11.2	181963.24	8109.8009	2952.572
Portugal	Iceland	2005	PortugalIceland	PortugalIceland2005	Portugal2005	Iceland2005	16.2	225430.21	10352.808	2952.572
Portugal	Iceland	2008	PortugalIceland	PortugalIceland2008	Portugal2008	Iceland2008	11.9	264911.93	12607.134	2952.572
Portugal	Iceland	2009	PortugalIceland	PortugalIceland2009	Portugal2009	Iceland2009	7.2	264660.95	11917.031	2952.572
Portugal	India	1995	PortugalIndia	PortugalIndia1995	Portugal1995	India1995	7.9	135017.25	0	7782.462
Portugal	India	2000	PortugalIndia	PortugalIndia2000	Portugal2000	India2000	17.8	181963.24	0	7782.462
Portugal	India	2005	PortugalIndia	PortugalIndia2005	Portugal2005	India2005	200.9	225430.21	2517203	7782.462
Portugal	India	2008	PortugalIndia	PortugalIndia2008	Portugal2008	India2008	455	264911.93	3454166	7782.462
Portugal	India	2009	PortugalIndia	PortugalIndia2009	Portugal2009	India2009	427.2	264660.95	3880032.6	7782.462
Portugal	Indonesia	1995	PortugalIndonesia	PortugalIndonesia1995	Portugal1995	Indonesia1995	173.6	135017.25	491565.08	12679
Portugal	Indonesia	2000	PortugalIndonesia	PortugalIndonesia2000	Portugal2000	Indonesia2000	16.7	181963.24	500986.06	12679
Portugal	Indonesia	2005	PortugalIndonesia	PortugalIndonesia2005	Portugal2005	Indonesia2005	256.3	225430.21	705161.9	12679
Portugal	Indonesia	2008	PortugalIndonesia	PortugalIndonesia2008	Portugal2008	Indonesia2008	355.9	264911.93	910718.8	12679
Portugal	Indonesia	2009	PortugalIndonesia	PortugalIndonesia2009	Portugal2009	Indonesia2009	263.5	264660.95	960780.63	12679
Portugal	Ireland	1995	PortugalIreland	PortugalIreland1995	Portugal1995	Ireland1995	111	135017.25	65187.628	1639.821
Portugal	Ireland	2000	PortugalIreland	PortugalIreland2000	Portugal2000	Ireland2000	251.1	181963.24	109966.24	1639.821
Portugal	Ireland	2005	PortugalIreland	PortugalIreland2005	Portugal2005	Ireland2005	615.4	225430.21	161385.55	1639.821
Portugal	Ireland	2008	PortugalIreland	PortugalIreland2008	Portugal2008	Ireland2008	856.4	264911.93	187993.4	1639.821
Portugal	Ireland	2009	PortugalIreland	PortugalIreland2009	Portugal2009	Ireland2009	445.6	264660.95	179789.74	1639.821
Portugal	Israel	1995	PortugalIsrael	PortugalIsrael1995	Portugal1995	Israel1995	157.3	135017.25	104866.04	4011.559
Portugal	Israel	2000	PortugalIsrael	PortugalIsrael2000	Portugal2000	Israel2000	103.7	181963.24	147024.43	4011.559
Portugal	Israel	2005	PortugalIsrael	PortugalIsrael2005	Portugal2005	Israel2005	107	225430.21	161426.66	4011.559
Portugal	Israel	2008	PortugalIsrael	PortugalIsrael2008	Portugal2008	Israel2008	246.5	264911.93	186965.45	4011.559
Portugal	Israel	2009	PortugalIsrael	PortugalIsrael2009	Portugal2009	Israel2009	242	264660.95	194042.87	4011.559
Portugal	Italy	1995	PortugalItaly	PortugalItaly1995	Portugal1995	Italy1995	1376.6	135017.25	1203934.1	1864.041
Portugal	Italy	2000	PortugalItaly	PortugalItaly2000	Portugal2000	Italy2000	1462.2	181963.24	1466461.8	1864.041
Portugal	Italy	2005	PortugalItaly	PortugalItaly2005	Portugal2005	Italy2005	2446.3	225430.21	1657399.6	1864.041
Portugal	Italy	2008	PortugalItaly	PortugalItaly2008	Portugal2008	Italy2008	3497.6	264911.93	1996725	1864.041
Portugal	Italy	2009	PortugalItaly	PortugalItaly2009	Portugal2009	Italy2009	2640	264660.95	1939192	1864.041
Portugal	Japan	1995	PortugalJapan	PortugalJapan1995	Portugal1995	Japan1995	961.1	135017.25	2871613.8	11156.39
Portugal	Japan	2000	PortugalJapan	PortugalJapan2000	Portugal2000	Japan2000	698.6	181963.24	3287033.6	11156.39
Portugal	Japan	2005	PortugalJapan	PortugalJapan2005	Portugal2005	Japan2005	648.7	225430.21	3889582.4	11156.39
Portugal	Japan	2008	PortugalJapan	PortugalJapan2008	Portugal2008	Japan2008	716.3	264911.93	4289493	11156.39
Portugal	Japan	2009	PortugalJapan	PortugalJapan2009	Portugal2009	Japan2009	647.2	264660.95	4049391.2	11156.39
Portugal	Korea	1995	PortugalKorea	PortugalKorea1995	Portugal1995	Korea1995	70.9	135017.25	577335.24	10433.49
Portugal	Korea	2000	PortugalKorea	PortugalKorea2000	Portugal2000	Korea2000	135.6	181963.24	808403.8	10433.49
Portugal	Korea	2005	PortugalKorea	PortugalKorea2005	Portugal2005	Korea2005	306.9	225430.21	1096740.8	10433.49
Portugal	Korea	2008	PortugalKorea	PortugalKorea2008	Portugal2008	Korea2008	624.5	264911.93	1306387.2	10433.49
Portugal	Korea	2009	PortugalKorea	PortugalKorea2009	Portugal2009	Korea2009	544.9	264660.95	1312165.4	10433.49
Portugal	Latvia	1995	PortugalLatvia	PortugalLatvia1995	Portugal1995	Latvia1995	0.5	135017.25	4973	3152.139
Portugal	Latvia	2000	PortugalLatvia	PortugalLatvia2000	Portugal2000	Latvia2000	2.8	181963.24	7776	3152.139
Portugal	Latvia	2005	PortugalLatvia	PortugalLatvia2005	Portugal2005	Latvia2005	13.3	225430.21	15938	3152.139
Portugal	Latvia	2008	PortugalLatvia	PortugalLatvia2008	Portugal2008	Latvia2008	32.3	264911.93	33453	3152.139
Portugal	Latvia	2009	PortugalLatvia	PortugalLatvia2009	Portugal2009	Latvia2009	10.9	264660.95	25854	3152.139
Portugal	Lithuania	1995	PortugalLithuania	PortugalLithuania1995	Portugal1995	Lithuania1995	9	135017.25	6731	3123.619
Portugal	Lithuania	2000	PortugalLithuania	PortugalLithuania2000	Portugal2000	Lithuania2000	7.8	181963.24	11501	3123.619
Portugal	Lithuania	2005	PortugalLithuania	PortugalLithuania2005	Portugal2005	Lithuania2005	13.6	225430.21	26100	3123.619
Portugal	Lithuania	2008	PortugalLithuania	PortugalLithuania2008	Portugal2008	Lithuania2008	20.4	264911.93	47483	3123.619
Portugal	Lithuania	2009	PortugalLithuania	PortugalLithuania2009	Portugal2009	Lithuania2009	15.4	264660.95	37124	3123.619
Portugal	Luxembourg	1995	PortugalLuxembourg	PortugalLuxembourg1995	Portugal1995	Luxembourg1995	48.3	135017.25	15881.489	1711.773
Portugal	Luxembourg	2000	PortugalLuxembourg	PortugalLuxembourg2000	Portugal2000	Luxembourg2000	116.2	181963.24	23406.699	1711.773
Portugal	Luxembourg	2005	PortugalLuxembourg	PortugalLuxembourg2005	Portugal2005	Luxembourg2005	65.9	225430.21	31765.783	1711.773
Portugal	Luxembourg	2008	PortugalLuxembourg	PortugalLuxembourg2008	Portugal2008	Luxembourg2008	174	264911.93	41238.444	1711.773
Portugal	Luxembourg	2009	PortugalLuxembourg	PortugalLuxembourg2009	Portugal2009	Luxembourg2009	161.5	264660.95	39500.015	1711.773
Portugal	Malaysia	1995	PortugalMalaysia	PortugalMalaysia1995	Portugal1995	Malaysia1995	213.6	135017.25	88832	11580.99
Portugal	Malaysia	2000	PortugalMalaysia	PortugalMalaysia2000	Portugal2000	Malaysia2000	154.5	181963.24	93789	11580.99
Portugal	Malaysia	2005	PortugalMalaysia	PortugalMalaysia2005	Portugal2005	Malaysia2005	332.2	225430.21	143540	11580.99
Portugal	Malaysia	2008	PortugalMalaysia	PortugalMalaysia2008	Portugal2008	Malaysia2008	509.7	264911.93	231072	11580.99
Portugal	Malaysia	2009	PortugalMalaysia	PortugalMalaysia2009	Portugal2009	Malaysia2009	320.9	264660.95	202284	11580.99
Portugal	Malta	1995	PortugalMalta	PortugalMalta1995	Portugal1995	Malta1995	7.3	135017.25	3734	2112.431
Portugal	Malta	2000	PortugalMalta	PortugalMalta2000	Portugal2000	Malta2000	7.6	181963.24	4043	2112.431
Portugal	Malta	2005	PortugalMalta	PortugalMalta2005	Portugal2005	Malta2005	7.9	225430.21	6139	2112.431
Portugal	Malta	2008	PortugalMalta	PortugalMalta2008	Portugal2008	Malta2008	9.3	264911.93	8776	2112.431
Portugal	Malta	2009	PortugalMalta	PortugalMalta2009	Portugal2009	Malta2009	7.5	264660.95	8314	2112.431
Portugal	Mexico	1995	PortugalMexico	PortugalMexico1995	Portugal1995	Mexico1995	25.8	135017.25	686643.29	8683.526
Portugal	Mexico	2000	PortugalMexico	PortugalMexico2000	Portugal2000	Mexico2000	89.7	181963.24	987112.92	8683.526
Portugal	Mexico	2005	PortugalMexico	PortugalMexico2005	Portugal2005	Mexico2005	334.5	225430.21	1293788.1	8683.526
Portugal	Mexico	2008	PortugalMexico	PortugalMexico2008	Portugal2008	Mexico2008	507.3	264911.93	1627067.9	8683.526
Portugal	Mexico	2009	PortugalMexico	PortugalMexico2009	Portugal2009	Mexico2009	330.9	264660.95	1605272.4	8683.526
Portugal	Netherlands	1995	PortugalNetherlands	PortugalNetherlands1995	Portugal1995	Netherlands1995	1139.3	135017.25	332570.89	1862.043
Portugal	Netherlands	2000	PortugalNetherlands	PortugalNetherlands2000	Portugal2000	Netherlands2000	1004	181963.24	468263.39	1862.043
Portugal	Netherlands	2005	PortugalNetherlands	PortugalNetherlands2005	Portugal2005	Netherlands2005	1065.9	225430.21	572900.6	1862.043
Portugal	Netherlands	2008	PortugalNetherlands	PortugalNetherlands2008	Portugal2008	Netherlands2008	1403.9	264911.93	705759.48	1862.043
Portugal	Netherlands	2009	PortugalNetherlands	PortugalNetherlands2009	Portugal2009	Netherlands2009	1195.4	264660.95	677507.72	1862.043
Portugal	New Zealand	1995	PortugalNew Zealand	PortugalNew Zealand1995	Portugal1995	New Zealand1995	15.8	135017.25	64733.157	19335.4
Portugal	New Zealand	2000	PortugalNew Zealand	PortugalNew Zealand2000	Portugal2000	New Zealand2000	16.6	181963.24	81535.762	19335.4
Portugal	New Zealand	2005	PortugalNew Zealand	PortugalNew Zealand2005	Portugal2005	New Zealand2005	19.1	225430.21	104621.74	19335.4
Portugal	New Zealand	2008	PortugalNew Zealand	PortugalNew Zealand2008	Portugal2008	New Zealand2008	21.8	264911.93	123833.72	19335.4
Portugal	New Zealand	2009	PortugalNew Zealand	PortugalNew Zealand2009	Portugal2009	New Zealand2009	13.9	264660.95	128182.18	19335.4
Portugal	Norway	1995	PortugalNorway	PortugalNorway1995	Portugal1995	Norway1995	422.5	135017.25	102642.65	2739.748
Portugal	Norway	2000	PortugalNorway	PortugalNorway2000	Portugal2000	Norway2000	301.3	181963.24	162264.29	2739.748
Portugal	Norway	2005	PortugalNorway	PortugalNorway2005	Portugal2005	Norway2005	352.3	225430.21	220190.15	2739.748
Portugal	Norway	2008	PortugalNorway	PortugalNorway2008	Portugal2008	Norway2008	466.3	264911.93	292492.13	2739.748
Portugal	Norway	2009	PortugalNorway	PortugalNorway2009	Portugal2009	Norway2009	385.3	264660.95	264532.57	2739.748
Portugal	Philippines	1995	PortugalPhilippines	PortugalPhilippines1995	Portugal1995	Philippines1995	21.9	135017.25	82121	12150.06
Portugal	Philippines	2000	PortugalPhilippines	PortugalPhilippines2000	Portugal2000	Philippines2000	7	181963.24	81023	12150.06
Portugal	Philippines	2005	PortugalPhilippines	PortugalPhilippines2005	Portugal2005	Philippines2005	10.8	225430.21	103074	12150.06
Portugal	Philippines	2008	PortugalPhilippines	PortugalPhilippines2008	Portugal2008	Philippines2008	18.1	264911.93	173603	12150.06
Portugal	Philippines	2009	PortugalPhilippines	PortugalPhilippines2009	Portugal2009	Philippines2009	10.6	264660.95	168485	12150.06
Portugal	Poland	1995	PortugalPoland	PortugalPoland1995	Portugal1995	Poland1995	25.8	135017.25	285876.01	2760.441
Portugal	Poland	2000	PortugalPoland	PortugalPoland2000	Portugal2000	Poland2000	184.5	181963.24	404310.13	2760.441
Portugal	Poland	2005	PortugalPoland	PortugalPoland2005	Portugal2005	Poland2005	325	225430.21	526078.6	2760.441
Portugal	Poland	2008	PortugalPoland	PortugalPoland2008	Portugal2008	Poland2008	715.8	264911.93	687046.12	2760.441
Portugal	Poland	2009	PortugalPoland	PortugalPoland2009	Portugal2009	Poland2009	559.1	264660.95	717115.69	2760.441
Portugal	Romania	1995	PortugalRomania	PortugalRomania1995	Portugal1995	Romania1995	5.5	135017.25	35477	2978.071
Portugal	Romania	2000	PortugalRomania	PortugalRomania2000	Portugal2000	Romania2000	18.2	181963.24	37333	2978.071
Portugal	Romania	2005	PortugalRomania	PortugalRomania2005	Portugal2005	Romania2005	123	225430.21	99173	2978.071
Portugal	Romania	2008	PortugalRomania	PortugalRomania2008	Portugal2008	Romania2008	220.5	264911.93	204340	2978.071
Portugal	Romania	2009	PortugalRomania	PortugalRomania2009	Portugal2009	Romania2009	196.1	264660.95	164344	2978.071
Portugal	Russian Federation	1995	PortugalRussian Federation	PortugalRussian Federation1995	Portugal1995	Russian Federation1995	289.3	135017.25	830723	3913.34
Portugal	Russian Federation	2000	PortugalRussian Federation	PortugalRussian Federation2000	Portugal2000	Russian Federation2000	101.7	181963.24	998616.93	3913.34
Portugal	Russian Federation	2005	PortugalRussian Federation	PortugalRussian Federation2005	Portugal2005	Russian Federation2005	283.4	225430.21	1696729.2	3913.34
Portugal	Russian Federation	2008	PortugalRussian Federation	PortugalRussian Federation2008	Portugal2008	Russian Federation2008	684.6	264911.93	2878201.3	3913.34
Portugal	Russian Federation	2009	PortugalRussian Federation	PortugalRussian Federation2009	Portugal2009	Russian Federation2009	598.2	264660.95	2728446.1	3913.34
Portugal	Saudi Arabia	1995	PortugalSaudi Arabia	PortugalSaudi Arabia1995	Portugal1995	Saudi Arabia1995	110.2	135017.25	147940	5433.479
Portugal	Saudi Arabia	2000	PortugalSaudi Arabia	PortugalSaudi Arabia2000	Portugal2000	Saudi Arabia2000	298.7	181963.24	194807	5433.479
Portugal	Saudi Arabia	2005	PortugalSaudi Arabia	PortugalSaudi Arabia2005	Portugal2005	Saudi Arabia2005	140.9	225430.21	328461	5433.479
Portugal	Saudi Arabia	2008	PortugalSaudi Arabia	PortugalSaudi Arabia2008	Portugal2008	Saudi Arabia2008	481.8	264911.93	519797	5433.479
Portugal	Saudi Arabia	2009	PortugalSaudi Arabia	PortugalSaudi Arabia2009	Portugal2009	Saudi Arabia2009	452	264660.95	429098	5433.479
Portugal	Singapore	1995	PortugalSingapore	PortugalSingapore1995	Portugal1995	Singapore1995	170.6	135017.25	87062	11896.52
Portugal	Singapore	2000	PortugalSingapore	PortugalSingapore2000	Portugal2000	Singapore2000	289.5	181963.24	94308	11896.52
Portugal	Singapore	2005	PortugalSingapore	PortugalSingapore2005	Portugal2005	Singapore2005	559.8	225430.21	125429	11896.52
Portugal	Singapore	2008	PortugalSingapore	PortugalSingapore2008	Portugal2008	Singapore2008	1214.5	264911.93	190590	11896.52
Portugal	Singapore	2009	PortugalSingapore	PortugalSingapore2009	Portugal2009	Singapore2009	989.2	264660.95	188830	11896.52
Portugal	Slovak Republic	1995	PortugalSlovak Republic	PortugalSlovak Republic1995	Portugal1995	Slovak Republic1995	9.4	135017.25	44499.496	2354.293
Portugal	Slovak Republic	2000	PortugalSlovak Republic	PortugalSlovak Republic2000	Portugal2000	Slovak Republic2000	14.8	181963.24	59309.145	2354.293
Portugal	Slovak Republic	2005	PortugalSlovak Republic	PortugalSlovak Republic2005	Portugal2005	Slovak Republic2005	67.3	225430.21	87133.808	2354.293
Portugal	Slovak Republic	2008	PortugalSlovak Republic	PortugalSlovak Republic2008	Portugal2008	Slovak Republic2008	145.7	264911.93	125488.95	2354.293
Portugal	Slovak Republic	2009	PortugalSlovak Republic	PortugalSlovak Republic2009	Portugal2009	Slovak Republic2009	113.7	264660.95	122167.52	2354.293
Portugal	Slovenia	1995	PortugalSlovenia	PortugalSlovenia1995	Portugal1995	Slovenia1995	6.7	135017.25	25868.223	2096.808
Portugal	Slovenia	2000	PortugalSlovenia	PortugalSlovenia2000	Portugal2000	Slovenia2000	10.6	181963.24	34916.686	2096.808
Portugal	Slovenia	2005	PortugalSlovenia	PortugalSlovenia2005	Portugal2005	Slovenia2005	59.9	225430.21	46962.273	2096.808
Portugal	Slovenia	2008	PortugalSlovenia	PortugalSlovenia2008	Portugal2008	Slovenia2008	65.8	264911.93	58713.01	2096.808
Portugal	Slovenia	2009	PortugalSlovenia	PortugalSlovenia2009	Portugal2009	Slovenia2009	44.4	264660.95	54867.595	2096.808
Portugal	South Africa	1995	PortugalSouth Africa	PortugalSouth Africa1995	Portugal1995	South Africa1995	82.3	135017.25	237067.47	8574.43
Portugal	South Africa	2000	PortugalSouth Africa	PortugalSouth Africa2000	Portugal2000	South Africa2000	67.3	181963.24	295749.84	8574.43
Portugal	South Africa	2005	PortugalSouth Africa	PortugalSouth Africa2005	Portugal2005	South Africa2005	135.7	225430.21	405754.65	8574.43
Portugal	South Africa	2008	PortugalSouth Africa	PortugalSouth Africa2008	Portugal2008	South Africa2008	243	264911.93	507531.49	8574.43
Portugal	South Africa	2009	PortugalSouth Africa	PortugalSouth Africa2009	Portugal2009	South Africa2009	211.8	264660.95	507144.57	8574.43
Portugal	Spain	1995	PortugalSpain	PortugalSpain1995	Portugal1995	Spain1995	3678.3	135017.25	628594.97	500.9223
Portugal	Spain	2000	PortugalSpain	PortugalSpain2000	Portugal2000	Spain2000	4540.4	181963.24	858075.68	500.9223
Portugal	Spain	2005	PortugalSpain	PortugalSpain2005	Portugal2005	Spain2005	10459.2	225430.21	1188763.8	500.9223
Portugal	Spain	2008	PortugalSpain	PortugalSpain2008	Portugal2008	Spain2008	17057.6	264911.93	1510545.5	500.9223
Portugal	Spain	2009	PortugalSpain	PortugalSpain2009	Portugal2009	Spain2009	12874.4	264660.95	1469145.2	500.9223
Portugal	Sweden	1995	PortugalSweden	PortugalSweden1995	Portugal1995	Sweden1995	595.9	135017.25	192641.95	2990.966
Portugal	Sweden	2000	PortugalSweden	PortugalSweden2000	Portugal2000	Sweden2000	509.9	181963.24	247995.01	2990.966
Portugal	Sweden	2005	PortugalSweden	PortugalSweden2005	Portugal2005	Sweden2005	547.2	225430.21	295293.94	2990.966
Portugal	Sweden	2008	PortugalSweden	PortugalSweden2008	Portugal2008	Sweden2008	1050.9	264911.93	365235.62	2990.966
Portugal	Sweden	2009	PortugalSweden	PortugalSweden2009	Portugal2009	Sweden2009	744.3	264660.95	346435.05	2990.966
Portugal	Switzerland	1995	PortugalSwitzerland	PortugalSwitzerland1995	Portugal1995	Switzerland1995	510.1	135017.25	192940.99	1626.974
Portugal	Switzerland	2000	PortugalSwitzerland	PortugalSwitzerland2000	Portugal2000	Switzerland2000	380.7	181963.24	233555.73	1626.974
Portugal	Switzerland	2005	PortugalSwitzerland	PortugalSwitzerland2005	Portugal2005	Switzerland2005	497.3	225430.21	274902.47	1626.974
Portugal	Switzerland	2008	PortugalSwitzerland	PortugalSwitzerland2008	Portugal2008	Switzerland2008	670.2	264911.93	366672.5	1626.974
Portugal	Switzerland	2009	PortugalSwitzerland	PortugalSwitzerland2009	Portugal2009	Switzerland2009	618.8	264660.95	363007.52	1626.974
Portugal	Thailand	1995	PortugalThailand	PortugalThailand1995	Portugal1995	Thailand1995	70.2	135017.25	168019	10694.58
Portugal	Thailand	2000	PortugalThailand	PortugalThailand2000	Portugal2000	Thailand2000	41.6	181963.24	122725	10694.58
Portugal	Thailand	2005	PortugalThailand	PortugalThailand2005	Portugal2005	Thailand2005	80.3	225430.21	176352	10694.58
Portugal	Thailand	2008	PortugalThailand	PortugalThailand2008	Portugal2008	Thailand2008	239.7	264911.93	272578	10694.58
Portugal	Thailand	2009	PortugalThailand	PortugalThailand2009	Portugal2009	Thailand2009	192.8	264660.95	263711	10694.58
Portugal	Turkey	1995	PortugalTurkey	PortugalTurkey1995	Portugal1995	Turkey1995	71.5	135017.25	425051.58	3236.776
Portugal	Turkey	2000	PortugalTurkey	PortugalTurkey2000	Portugal2000	Turkey2000	93.9	181963.24	589322.78	3236.776
Portugal	Turkey	2005	PortugalTurkey	PortugalTurkey2005	Portugal2005	Turkey2005	421.4	225430.21	781243.4	3236.776
Portugal	Turkey	2008	PortugalTurkey	PortugalTurkey2008	Portugal2008	Turkey2008	619.3	264911.93	1067943.8	3236.776
Portugal	Turkey	2009	PortugalTurkey	PortugalTurkey2009	Portugal2009	Turkey2009	551.7	264660.95	1038571.9	3236.776
Portugal	United Kingdom	1995	PortugalUnited Kingdom	PortugalUnited Kingdom1995	Portugal1995	United Kingdom1995	3006.8	135017.25	1155242.1	1583.091
Portugal	United Kingdom	2000	PortugalUnited Kingdom	PortugalUnited Kingdom2000	Portugal2000	United Kingdom2000	3359.4	181963.24	1533510.6	1583.091
Portugal	United Kingdom	2005	PortugalUnited Kingdom	PortugalUnited Kingdom2005	Portugal2005	United Kingdom2005	5323.8	225430.21	1984852.8	1583.091
Portugal	United Kingdom	2008	PortugalUnited Kingdom	PortugalUnited Kingdom2008	Portugal2008	United Kingdom2008	5951.1	264911.93	2213945.8	1583.091
Portugal	United Kingdom	2009	PortugalUnited Kingdom	PortugalUnited Kingdom2009	Portugal2009	United Kingdom2009	4077	264660.95	2125438	1583.091
Portugal	United States	1995	PortugalUnited States	PortugalUnited States1995	Portugal1995	United States1995	2553.6	135017.25	7338400	5425.189
Portugal	United States	2000	PortugalUnited States	PortugalUnited States2000	Portugal2000	United States2000	3734.7	181963.24	9898800	5425.189
Portugal	United States	2005	PortugalUnited States	PortugalUnited States2005	Portugal2005	United States2005	3933.5	225430.21	12564300	5425.189
Portugal	United States	2008	PortugalUnited States	PortugalUnited States2008	Portugal2008	United States2008	4481	264911.93	14219300	5425.189
Portugal	United States	2009	PortugalUnited States	PortugalUnited States2009	Portugal2009	United States2009	3277.5	264660.95	13898300	5425.189
Portugal	Viet Nam	1995	PortugalViet Nam	PortugalViet Nam1995	Portugal1995	Viet Nam1995	1.3	135017.25	20798	10549
Portugal	Viet Nam	2000	PortugalViet Nam	PortugalViet Nam2000	Portugal2000	Viet Nam2000	5.5	181963.24	31176	10549
Portugal	Viet Nam	2005	PortugalViet Nam	PortugalViet Nam2005	Portugal2005	Viet Nam2005	15	225430.21	52931	10549
Portugal	Viet Nam	2008	PortugalViet Nam	PortugalViet Nam2008	Portugal2008	Viet Nam2008	21.7	264911.93	90302	10549
Portugal	Viet Nam	2009	PortugalViet Nam	PortugalViet Nam2009	Portugal2009	Viet Nam2009	15.9	264660.95	93170	10549
Romania	Argentina	1995	RomaniaArgentina	RomaniaArgentina1995	Romania1995	Argentina1995	16.9	35477	258217	12249.37
Romania	Argentina	2000	RomaniaArgentina	RomaniaArgentina2000	Romania2000	Argentina2000	7.8	37333	284410	12249.37
Romania	Argentina	2005	RomaniaArgentina	RomaniaArgentina2005	Romania2005	Argentina2005	23.4	99173	181357	12249.37
Romania	Argentina	2008	RomaniaArgentina	RomaniaArgentina2008	Romania2008	Argentina2008	53.8	204340	324405	12249.37
Romania	Argentina	2009	RomaniaArgentina	RomaniaArgentina2009	Romania2009	Argentina2009	24.3	164344	305763	12249.37
Romania	Australia	1995	RomaniaAustralia	RomaniaAustralia1995	Romania1995	Australia1995	10.9	35477	403133.81	15242.04
Romania	Australia	2000	RomaniaAustralia	RomaniaAustralia2000	Romania2000	Australia2000	7.7	37333	537291.43	15242.04
Romania	Australia	2005	RomaniaAustralia	RomaniaAustralia2005	Romania2005	Australia2005	49.3	99173	716652.03	15242.04
Romania	Australia	2008	RomaniaAustralia	RomaniaAustralia2008	Romania2008	Australia2008	81.6	204340	848026.6	15242.04
Romania	Australia	2009	RomaniaAustralia	RomaniaAustralia2009	Romania2009	Australia2009	64.2	164344	899404.39	15242.04
Romania	Austria	1995	RomaniaAustria	RomaniaAustria1995	Romania1995	Austria1995	132.8	35477	186645.66	859.6657
Romania	Austria	2000	RomaniaAustria	RomaniaAustria2000	Romania2000	Austria2000	277.8	37333	231572.54	859.6657
Romania	Austria	2005	RomaniaAustria	RomaniaAustria2005	Romania2005	Austria2005	870.5	99173	276672.16	859.6657
Romania	Austria	2008	RomaniaAustria	RomaniaAustria2008	Romania2008	Austria2008	1271.5	204340	331667.26	859.6657
Romania	Austria	2009	RomaniaAustria	RomaniaAustria2009	Romania2009	Austria2009	1001.2	164344	325304.77	859.6657
Romania	Belgium	1995	RomaniaBelgium	RomaniaBelgium1995	Romania1995	Belgium1995	113.2	35477	227449.15	1773.603
Romania	Belgium	2000	RomaniaBelgium	RomaniaBelgium2000	Romania2000	Belgium2000	154.6	37333	283448.34	1773.603
Romania	Belgium	2005	RomaniaBelgium	RomaniaBelgium2005	Romania2005	Belgium2005	391.4	99173	337299.88	1773.603
Romania	Belgium	2008	RomaniaBelgium	RomaniaBelgium2008	Romania2008	Belgium2008	740.8	204340	396534.89	1773.603
Romania	Belgium	2009	RomaniaBelgium	RomaniaBelgium2009	Romania2009	Belgium2009	709.8	164344	394813.69	1773.603
Romania	Brazil	1995	RomaniaBrazil	RomaniaBrazil1995	Romania1995	Brazil1995	92.5	35477	769741	10560.74
Romania	Brazil	2000	RomaniaBrazil	RomaniaBrazil2000	Romania2000	Brazil2000	41.1	37333	644283	10560.74
Romania	Brazil	2005	RomaniaBrazil	RomaniaBrazil2005	Romania2005	Brazil2005	49.2	99173	881754	10560.74
Romania	Brazil	2008	RomaniaBrazil	RomaniaBrazil2008	Romania2008	Brazil2008	417.1	204340	1650392	10560.74
Romania	Brazil	2009	RomaniaBrazil	RomaniaBrazil2009	Romania2009	Brazil2009	359.6	164344	1622311	10560.74
Romania	Brunei Darussalam	1995	RomaniaBrunei Darussalam	RomaniaBrunei Darussalam1995	Romania1995	Brunei Darussalam1995	0.1	35477	4734	9541.602
Romania	Brunei Darussalam	2000	RomaniaBrunei Darussalam	RomaniaBrunei Darussalam2000	Romania2000	Brunei Darussalam2000	0.1	37333	6001	9541.602
Romania	Brunei Darussalam	2005	RomaniaBrunei Darussalam	RomaniaBrunei Darussalam2005	Romania2005	Brunei Darussalam2005	0.2	99173	9531	9541.602
Romania	Brunei Darussalam	2008	RomaniaBrunei Darussalam	RomaniaBrunei Darussalam2008	Romania2008	Brunei Darussalam2008	0.6	204340	121417	9541.602
Romania	Brunei Darussalam	2009	RomaniaBrunei Darussalam	RomaniaBrunei Darussalam2009	Romania2009	Brunei Darussalam2009	0.6	164344	10733	9541.602
Romania	Bulgaria	1995	RomaniaBulgaria	RomaniaBulgaria1995	Romania1995	Bulgaria1995	79	35477	13422	299.2593
Romania	Bulgaria	2000	RomaniaBulgaria	RomaniaBulgaria2000	Romania2000	Bulgaria2000	172.7	37333	12944	299.2593
Romania	Bulgaria	2005	RomaniaBulgaria	RomaniaBulgaria2005	Romania2005	Bulgaria2005	486.9	99173	28971	299.2593
Romania	Bulgaria	2008	RomaniaBulgaria	RomaniaBulgaria2008	Romania2008	Bulgaria2008	1629.3	204340	52143	299.2593
Romania	Bulgaria	2009	RomaniaBulgaria	RomaniaBulgaria2009	Romania2009	Bulgaria2009	1015.7	164344	48654	299.2593
Romania	Cambodia	1995	RomaniaCambodia	RomaniaCambodia1995	Romania1995	Cambodia1995	0	35477	3419	8230.819
Romania	Cambodia	2000	RomaniaCambodia	RomaniaCambodia2000	Romania2000	Cambodia2000	0.2	37333	3653	8230.819
Romania	Cambodia	2005	RomaniaCambodia	RomaniaCambodia2005	Romania2005	Cambodia2005	0.1	99173	6293	8230.819
Romania	Cambodia	2008	RomaniaCambodia	RomaniaCambodia2008	Romania2008	Cambodia2008	0.2	204340	10352	8230.819
Romania	Cambodia	2009	RomaniaCambodia	RomaniaCambodia2009	Romania2009	Cambodia2009	0.3	164344	10414	8230.819
Romania	Canada	1995	RomaniaCanada	RomaniaCanada1995	Romania1995	Canada1995	108.6	35477	666239.27	7770.704
